id,author_wikidata,oclc_isbn,oclc_owi,total_weeks,htid,author_wikidata_qid,hathi_rights,isbn,title_id,author_conflict,best_rank_conflict,debut_rank_conflict,first_week_conflict,oclc_conflict,title_conflict,year_conflict
3107,Q500042,NA,1424909,12,uc1.$b86142,Q500042,ic,NA,3107,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3108,Q592511,NA,58163559,1,mdp.39015030709896,Q592511,ic,NA,3108,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3110,Q709751,9780739480403,3901330354,14,uc1.$b244232,Q709751,ic,NA,3110,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3111,Q709751,9780739480397,52236471,37,mdp.39015024078910,Q709751,ic,NA,3111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3112,Q2693491,NA,950063,13,mdp.39015020629922,Q2693491,ic,NA,3112,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3114,Q269982,068812707X,688595,1,mdp.39015032846308,Q269982,ic,1856193306,3114,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
312,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3120,Q6149999,NA,4918683532,29,mdp.39015028547191,Q6149999,und,NA,3120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3122,Q500042,NA,544808,14,mdp.39015030851136,Q500042,ic,NA,3122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3123,NA,NA,NA,12,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3127,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3128,Q35064,0553030000,2829722136,3,mdp.39015008016746,Q35064,ic,NA,3128,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3130,Q290686,0345453824,683650,4,mdp.39015060098202,Q290686,ic,0345453824,3130,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3132,Q268254,0060171928,650782,31,mdp.39015032612809,Q268254,ic,0060171928,3132,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3134,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3137,Q2908658,NA,57521586,20,uc1.$b349500,Q2908658,ic,NA,3137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3140,Q467428,1573221775,2262178,4,mdp.39015049663548,Q467428,ic,1573221775,3140,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3141,Q273077,NA,275720,1,uc1.b4087563,Q273077,ic,NA,3141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3142,Q231736,0684832291,2908666534,11,mdp.39015038531136,Q231736,ic,0684832291,3142,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3144,Q560735,0394461371,462080,26,uc1.32106006269002,Q560735,ic,0394461371,3144,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3147,Q510320,0399134247,18113292,2,mdp.39015014538469,Q510320,ic,0399134247,3147,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3150,Q1631915,NA,4919425958,31,uc1.$b105642,Q1631915,ic,NA,3150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3153,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3159,Q438345,0553096982,9512784,2,mdp.39015034389109,Q438345,ic,0553096982,3159,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3161,Q115322855,0214651452,792969,13,mdp.39015019641342,Q115322855,ic,NA,3161,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3165,Q1701679,0399150439,918844632,7,mdp.39015056802047,Q1701679,ic,0399150439,3165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3168,Q447630,9780688314224,688743,13,uc1.b4097966,Q447630,ic,NA,3168,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
317,Q191023,081120202X,470471,2,uc1.32106006985227,Q191023,ic,0370309286,317,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3170,Q5346446,NA,1864281,6,mdp.39015003940585,Q5346446,ic,NA,3170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3173,Q726177,9780307262998,50868752,7,mdp.39015066844823,Q726177,ic,9780307262998,3173,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3174,Q5386815,0525947760,712255,1,mdp.39015058106801,Q5386815,ic,0525947760,3174,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3177,Q542118,9780451531728,197813170,1,inu.30000011493958,Q542118,ic,0451134605,3177,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
318,Q337103,NA,69733015,7,uc1.b4385869,Q337103,ic,NA,318,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3180,Q454595,NA,114350541,3,mdp.39015002141011,Q454595,ic,NA,3180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3186,Q460075,NA,2212484,1,mdp.39015058558746,Q460075,pd,NA,3186,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3189,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
319,Q733850,038505419X,453726,102,pst.000023243460,Q733850,ic,1568490607,319,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3190,Q19666662,NA,6971257,1,uc1.b3346617,Q19666662,ic,NA,3190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3192,Q445429,NA,32420910,29,uc1.b3481743,Q445429,ic,NA,3192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3194,Q1522742,9780375413629,3855466232,1,uc1.32106018760832,Q1522742,ic,0375712917,3194,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3195,Q268262,NA,1494239,1,mdp.39015010321068,Q268262,pd,NA,3195,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3196,Q4973520,0002215624,470210,7,pst.000027234310,Q4973520,ic,NA,3196,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3197,Q17496550,NA,198878599,7,uc1.$b103882,Q17496550,ic,NA,3197,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
320,Q438345,0553100769,562164,5,mdp.39015041007066,Q438345,ic,0553100769,320,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3200,Q528702,NA,4350796,13,mdp.39015016445978,Q528702,ic,NA,3200,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3205,Q1381985,0394488830,292336907,10,mdp.39015003681270,Q1381985,ic,0394488830,3205,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3207,Q1995154,NA,198859721,5,mdp.39015030701141,Q1995154,ic,NA,3207,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3211,Q7422323,NA,1363704,16,mdp.39015003682369,Q7422323,ic,NA,3211,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3213,Q500042,NA,1885998,13,mdp.39015030851110,Q500042,ic,NA,3213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3216,Q457450,NA,402385,18,mdp.39015046443225,Q457450,ic,NA,3216,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3221,Q550819,0399143041,374393072,4,mdp.39015040577085,Q550819,ic,0399143041,3221,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3227,Q310176,0609601288,565761,2,mdp.49015003479079,Q310176,ic,0609601288,3227,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3230,Q2664596,0671000853,839607,2,mdp.39015046885474,Q2664596,ic,0671000853,3230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3231,Q333713,0385005466,62191816,2,uc1.b4091285,Q333713,ic,NA,3231,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3232,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3233,Q2426488,1400060044,47452513,1,mdp.39015063249224,Q2426488,ic,1400060044,3233,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3234,Q938844,9781590173480,1558852,2,pst.000002504810,Q938844,ic,NA,3234,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3235,NA,NA,NA,18,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3236,Q469250,NA,195978424,3,mdp.39015008522008,Q469250,ic,NA,3236,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3238,Q152690,052594754X,15096,4,mdp.39015060064469,Q152690,ic,052594754X,3238,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3239,Q231736,9780743206075,4617001580,8,mdp.39015061102854,Q231736,ic,074320607X,3239,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
324,Q2880806,0385475489,2466444,2,mdp.39015034416266,Q2880806,ic,0385475489,324,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3245,Q79904,0316767727,375516174,15,mdp.39015002969874,Q79904,und,NA,3245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3246,Q3335,9780451524935,1908975549,20,pst.000045994821,Q3335,ic,0140126716,3246,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3249,Q3434910,NA,1308802,6,uc1.$b101853,Q3434910,und,NA,3249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3251,Q249197,0670514209,4921741625,4,uc1.32106005299406,Q249197,ic,0091478707,3251,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3252,Q272610,0375406778,42377,5,mdp.39015074066054,Q272610,ic,0375406778,3252,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3255,Q11928236,NA,4443502,9,uc1.$b103921,Q11928236,ic,NA,3255,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3257,Q288627,0345456521,1158418287,1,mdp.39015059965247,Q288627,ic,0345456521,3257,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3259,Q356639,NA,481179,2,mdp.39015013941904,Q356639,ic,NA,3259,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
326,Q81447,9781566630184,3900995509,3,pst.000010188415,Q81447,ic,0060910631,326,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3260,Q443820,9780553805086,58685472,1,mdp.39015068793671,Q443820,ic,0553805088,3260,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3268,Q298651,0553802453,1030631,2,mdp.39015055831039,Q298651,ic,0553802453,3268,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3269,Q231736,0743264894,267491,6,mdp.39015060641787,Q231736,ic,0743264894,3269,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
327,Q270707,NA,2134907,4,mdp.39015000539802,Q270707,ic,NA,327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3270,Q1678883,0679450424,533812,5,mdp.39015046343011,Q1678883,ic,0679450424,3270,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3271,Q318099,0525947299,4919812357,5,mdp.39015056687513,Q318099,ic,0525947299,3271,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3272,NA,NA,1957576,2,mdp.39015063542040,NA,pd,NA,3272,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3273,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
3276,Q52156802,NA,9437911845,14,uc1.$b105953,Q52156802,und,NA,3276,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3277,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3278,Q316802,0440064562,4820331506,47,pst.000019381688,Q316802,ic,NA,3278,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3282,Q561435,NA,399213,5,mdp.39015048444957,Q561435,ic,NA,3282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3289,Q454595,NA,40785397,23,mdp.39015008587167,Q454595,ic,NA,3289,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3291,Q346729,NA,572675,53,mdp.39015007028577,Q346729,ic,NA,3291,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3293,Q1273517,0385498241,316461780,8,mdp.39015050150542,Q1273517,ic,0385498241,3293,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3294,Q6914955,NA,1471110,79,uc1.$b120096,Q6914955,ic,NA,3294,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3296,Q716579,NA,200546290,2,mdp.39015065980990,Q716579,ic,NA,3296,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3298,NA,NA,195239509,1,mdp.39015016446513,NA,ic,NA,3298,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3299,Q1285562,NA,1231444,7,mdp.39015014190386,Q1285562,ic|und,NA,3299,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3300,Q105118,0688084915,12532130,18,mdp.39015032715487,Q105118,ic,0688084915,3300,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3301,Q43227,NA,1437069,13,mdp.39015011336990,Q43227,ic,NA,3301,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3306,Q550819,0399154418,3768482882,3,mdp.39015074299283,Q550819,ic,9780399154416,3306,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3307,Q6288391,0671204890,1161522,7,uc1.$b243329,Q6288391,und,NA,3307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3309,NA,NA,NA,9,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3310,Q446121,0671568825,743723,1,mdp.39015043779373,Q446121,ic,0671568825,3310,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3311,Q1612773,0385320175,2830224421,6,mdp.39015040361522,Q1612773,ic,0385320175,3311,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3315,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3316,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3317,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3318,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3320,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3323,Q4767426,0394569652,546567,4,mdp.39015025159818,Q4767426,ic,0394569652,3323,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3324,Q229480,NA,464049,3,mdp.39015008265236,Q229480,ic,NA,3324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3325,Q1349245,9780345452634,60909145,5,mdp.39015069312570,Q1349245,ic,0345452631,3325,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3326,Q6369994,9780399154164,65236302,1,mdp.39015068817025,Q6369994,ic,0399154167,3326,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3328,Q1381985,0394499123,3768371748,10,mdp.39015003681254,Q1381985,ic,0394499123,3328,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3332,Q272076,0553802496,687285,6,mdp.39015057659149,Q272076,ic,0553802496,3332,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3333,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3335,Q2908658,NA,192478754,8,mdp.39015019181349,Q2908658,ic,NA,3335,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3337,Q39212,0670347914,4140851160,16,mdp.39015000516081,Q39212,ic,0070018082,5317,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3338,Q314256,0684147394,4813754540,25,mdp.39015048765096,Q314256,ic,0684867850,3338,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
334,Q1792237,NA,20374067,7,mdp.39015014137171,Q1792237,ic,NA,334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3341,Q379895,0553801600,57740391,1,mdp.39015042482979,Q379895,ic,0553801600,3341,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3344,Q1594680,NA,1449012,3,mdp.39015031236071,Q1594680,ic,NA,3344,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3345,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3346,Q7308579,NA,712213,24,mdp.39015049732491,Q7308579,ic,NA,3346,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3347,Q75612,0374225818,52425694,4,uc1.b4929452,Q75612,ic,9780374225810,3347,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3348,Q1805285,0394545370,2640488,16,mdp.39015015491973,Q1805285,ic,0394545370,3348,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
335,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3350,Q346729,NA,453624,23,mdp.39015041912174,Q346729,ic,0385121490,3350,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3351,Q315343,9780380017607,374391889,31,mdp.39015008850250,Q315343,ic,NA,2816,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3354,Q182870,0375502548,38327087,8,uc1.32106015877050,Q182870,ic,0375502548,3354,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3356,Q190379,9780385522403,62574401,5,mdp.39015069333014,Q190379,ic,0224081187,3356,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3357,Q433708,0399139338,6405824,6,mdp.39015032300306,Q433708,ic,0399139338,3357,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3359,Q82104,9780142003251,2800160738,25,mdp.39076005056150,Q82104,ic,022460208x,3359,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3362,Q1258959,052594544X,196804721,1,mdp.39015042601107,Q1258959,ic,052594544X,3362,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3363,Q356639,9780899683652,435467,29,mdp.39015013019701,Q356639,und,NA,3363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3365,NA,0670874787,50097,5,mdp.39015060794263,NA,ic,0670874787,3365,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3366,Q298651,0553803433,2255657,5,mdp.39015063677218,Q298651,ic,0553803433,3366,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3367,Q231736,0743206029,6284502,12,mdp.39015051278300,Q231736,ic,NA,3367,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3369,Q241903,0688001564,434621,36,mdp.39015046381375,Q241903,ic,0688001564,3369,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3370,Q15499484,0028604199,3863837492,14,mdp.39015034276017,Q15499484,ic,0028604199,3370,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3373,Q216134,NA,1813944,7,uc1.32106002145826,Q216134,ic,NA,3373,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3375,Q272076,0553801376,1068147,8,mdp.39015054152858,Q272076,ic,0553801376,3375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3379,Q1286904,NA,1304713,4,mdp.39015059377237,Q1286904,pd,NA,3379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
338,Q35155,159420120X,58151334,1,uc1.32106018851599,Q35155,ic,9781594201202,338,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3381,Q378878,1401303277,53712330,1,mdp.39015066806558,Q378878,ic,9781401303273,1882,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
3382,Q82248,NA,3900994601,8,uc1.b3834423,Q82248,ic,NA,3382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3383,Q592511,NA,119423307,6,uc1.b3711205,Q592511,ic,NA,3383,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
3387,Q6780050,NA,115903497,18,uc1.b4091189,Q6780050,ic,NA,3387,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3391,Q18154402,NA,149071276,3,uc1.$b102428,Q18154402,ic,NA,3391,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3395,Q4767426,067940712X,4921912007,4,mdp.39015032582622,Q4767426,ic,067940712X,3395,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3398,Q5596907,NA,1446219,5,uc1.$b101971,Q5596907,ic,NA,3398,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
340,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3403,Q675396,NA,14499668,16,uc1.b3727930,Q675396,pd|ic,NA,3403,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3404,Q3500849,0399147772,12392429162,2,mdp.39015053531284,Q3500849,ic,0399147772,3404,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3406,Q451136,9780374184216,878652,4,mdp.39015062627040,Q451136,ic,0374184216,3406,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3407,Q513262,0670528315,4926028635,19,mdp.39015000017767,Q513262,ic,0670528315,3407,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3408,Q128560,0142437913,2754355690,1,uc1.32106017509032,Q128560,ic,0142437913,3408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,Q454595,0151039674,104369688,21,mdp.39015001506586,Q454595,ic,0151039674,341,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3413,Q134180,039443949X,932678,9,mdp.39015060110916,Q134180,ic,0679643222,3413,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3418,Q184622,NA,19781669,1,mdp.39015066410096,Q184622,ic,NA,3418,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3419,Q128560,9780142438008,3943289080,5,mdp.39015002781741,Q128560,ic,0670003077,3419,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3420,NA,NA,1466590,5,mdp.39015014517091,NA,ic,NA,3420,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3422,Q4309918,NA,365916251,4,uc1.$b106174,Q4309918,ic,NA,3422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3423,Q548345,0394439597,262602865,19,mdp.39015000551138,Q548345,ic,NA,3423,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3425,Q336519,0385308485,544489,3,mdp.39015038100866,Q336519,ic,0385308485,3425,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3427,Q6149232,067087485X,567197,8,mdp.39015041102404,Q6149232,ic,067087485X,3427,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3432,Q1633025,0395587816,2993289734,6,mdp.39015022244522,Q1633025,ic,0395553482,3432,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3434,Q2295279,0373771215,55144153,1,mdp.39015064884276,Q2295279,ic,0373771215,3434,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3435,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3436,Q249544,0385021046,453313,19,mdp.39015005588903,Q249544,ic,0385021046,3436,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3437,Q4885219,NA,1844470,13,uc1.$b105983,Q4885219,ic,NA,3437,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3438,Q73506,0670853453,6042980,1,mdp.39015055119385,Q73506,ic,0436201356,3438,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3439,Q336519,0385333927,47648,4,mdp.39015050245821,Q336519,ic,0385333927,3439,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3446,Q4940683,0070079153,4487039,1,mdp.39015017667695,Q4940683,ic,0070079153,3446,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3447,Q184785,0375401598,4923667127,10,mdp.39015040355359,Q184785,ic,0375401598,3447,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3449,NA,NA,380411,8,mdp.39015059390131,NA,ic,NA,3449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
345,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3451,Q454420,NA,1341831,11,mdp.39015003675504,Q454420,ic,NA,3451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3452,Q2664596,0671601296,178211,13,mdp.49015002559293,Q2664596,ic,0671601296,3452,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3453,Q72334,0679433740,533327,18,mdp.39015066087613,Q72334,ic,0679433740,3453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3454,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
3455,Q973713,0670800945,179426173,1,mdp.39015010481243,Q973713,ic,0670800945,3455,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
3456,Q973713,0670800945,179426173,1,mdp.39015010481243,Q973713,ic,0670800945,3455,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
346,Q1646,NA,48081291,1,mdp.39015066083893,Q1646,ic|und,NA,346,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
3464,Q4082087,NA,1424030,12,mdp.39015030701877,Q4082087,ic,NA,3464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
