record_id,title,creator,released,year_set,horizon,release_decade,medium,genre,is_series,multiyears,predictions
zemeckis_back_1989,Back to the Future Part II,Robert Zemeckis,1989,2015,26,1980,film,science fiction,NA,NA,"In 2015, hoverboards, self-lacing Nike shoes and flying cars are commonplace. The Jaws film franchise has reached its (fictional) 19th installment, directed by Max Spielberg, and pop culture from the 1980s is considered ‘retro’, as with Café 80s. The Chicago Cubs defeat a fictional Miami Gators team for the 2015 World Series (in reality, the Cubs would be eliminated in the League Championship Series, but would come back to win the series the next year). October 21, 2015, the ""future"" date arrived as in the film, was celebrated as ""Back to the Future Day"".[14][15]"
kawajiri_cyber_1989,Cyber City Oedo 808,Yoshiaki Kawajiri,1989,2808,819,1980,film,cyberpunk,NA,NA,NA
hedden_friday_1989,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,1989,1990,1,1980,film,horror,NA,NA,NA
ōmori_godzilla_1989,Godzilla vs. Biollante,Kazuki Ōmori,1989,1990,1,1980,film,science fiction,Q28859760,NA,NA
entertainment_ring_1989,Ring Raiders,DIC Entertainment Corporation,1989,1998,9,1980,television,action fiction,NA,NA,Depicts a future war between time travelling airmen.
bellisario_quantum_1989,Quantum Leap,Donald Bellisario,1989,1997,8,1980,television,science fiction,NA,1995-1999,Sam Beckett is in 1995 when he starts leaping. Other events in the TV series bring the present time to 1999.
harada_gunhed_1989,Gunhed,Masato Harada,1989,2038,49,1980,film,science fiction,NA,NA,NA
jackson_mind_1989,"""The Mind of Simon Foster"" (from The Twilight Zone)",Douglas Jackson,1989,1999,10,1980,television,tv series episode,Q14329491,NA,"In 1999, the United States is experiencing a severe economic depression."
cameron_abyss_1989,The Abyss,James Cameron,1989,1994,5,1980,film,science fiction,NA,NA,Set in a submersible drilling platform.
kerrigan_battlefield_1989,"""Battlefield"" (from Doctor Who)",Michael Kerrigan,1989,1997,8,1980,television,tv series episode,Q34316,NA,"By 1997, the United Kingdom has a king."
oshii_patlabor_1989,Patlabor: The Movie,Mamoru Oshii,1989,1999,10,1980,film,science fiction,NA,NA,NA
brown_day_1989,Day of the Cheetah,Dale Brown,1989,1996,7,1980,prose fiction,thriller,NA,NA,The Cold War between the US and the Soviet Union is still extant; planes are now flown using brain-computer interface.
briggs_dragonfire_1989,Dragonfire,Ian Briggs,1989,2000000,1998011,1980,television,NA,Q34316,NA,NA
enix_jesus_1989,Jesus (video game),Enix,1989,2061,72,1980,video game,adventure,NA,NA,NA
martin_mindwarp_1989,Mindwarp,Philip Martin,1989,2379,390,1980,television,NA,Q34316,NA,NA
ure_plague_1989,Plague 99,Jean Ure,1989,1999,10,1980,prose fiction,novel,NA,NA,"In 1999, the majority of the population of London is wiped out by a plague in a matter of weeks."
trodd_1996_1989,"""1996"" (from Screen One)",Kenith Trodd,1989,1996,7,1980,television,drama,Q7439007,NA,"In 1996, there is widespread terrorism and civil disobedience in the UK."
lavut_cold_1989,The Cold Equations,Martin Lavut,1989,2050,61,1980,television,NA,Q559270,NA,NA
blackwood_dying_1989,The Dying Sun,Gary Blackwood,1989,2050,61,1980,prose fiction,science fiction,NA,NA,NA
allen_war_1989,The War Machine,Roger MacBride Allen,1989,9095,7106,1980,prose fiction,science fiction,NA,NA,NA
herek_bill_1989,Bill & Ted's Excellent Adventure,Stephen Herek,1989,2688,699,1980,film,comedy,NA,NA,NA
anderson_millennium_1989,Millennium,Michael Anderson,1989,2989,1000,1980,film,science fiction,NA,NA,NA
asamiya_silent_1989,Silent Möbius,Kia Asamiya,1989,2023,34,1980,comics,drama anime and manga,NA,NA,NA
johnson_alien_1989,Alien Nation,Kenneth Johnson,1989,1995,6,1980,television,science fiction,NA,NA,Based on the film of the same name. Aliens arrive in 1990. Also Alien Nation: Millennium
shatner_star_1989,Star Trek V: The Final Frontier,William Shatner,1989,2287,298,1980,film,action,Q1092,NA,NA
manoogian_arena_1989,Arena,Peter Manoogian,1989,4038,2049,1980,film,science fiction,NA,NA,NA
suppliers_raid_1989,Raid 2020,Home Entertainment Suppliers,1989,2020,31,1980,video game,action,NA,NA,The police force is almost completely corrupt.
wright_simcity_1989,SimCity,Will Wright,1989,2010,21,1980,video game,city-building,Q249854,NA,Boston suffers a nuclear meltdown in January 2010.
peel_chase_1989,The Chase,John Peel,1989,1996,7,1980,television,NA,Q34316,NA,NA
prabhakaran_naalai_1989,Naalai Manithan,Velu Prabhakaran,1989,2008,19,1980,film,horror,NA,NA,NA
amis_london_1989,London Fields,Martin Amis,1989,1999,10,1980,prose fiction,black comedy,NA,NA,NA
hellman_silent_1989,"Silent Night, Deadly Night 3: Better Watch Out!",Monte Hellman,1989,1994,5,1980,film,horror,NA,NA,NA
toplan_fire_1989,Fire Shark,Toaplan,1989,1991,2,1980,video game,action,NA,NA,NA
wizardworks_carnivores_1989,Carnivores,WizardWorks Software,1989,2190,201,1980,video game,first-person shooter,NA,NA,NA
infocom_mines_1989,Mines of Titan,Infocom,1989,2261,272,1980,video game,role-playing video game,NA,NA,NA
ea_sentinel_1989,Sentinel Worlds I: Future Magic,Electronic Arts,1989,2995,1006,1980,video game,role-playing video game,NA,NA,NA
dc_batman_1989,Batman: Legends of the Dark Knight,DC Comics,1989,3000,1011,1980,comics,NA,NA,NA,NA
fisher_lords_1989,Lords of the Deep,Mary Ann Fisher,1989,2020,31,1980,film,horror,NA,NA,"By 2020, megacorporations have exhausted Earth's terrestrial resources and have begun the exploitation of the ocean floor."
smithee_solar_1990,Solar Crisis,Richard C. Sarafian; Alan Smithee,1990,2050,60,1990,film,science fiction,NA,NA,NA
barlowe_expedition_1990,Expedition,Wayne Barlowe,1990,2358,368,1990,prose fiction,science fiction,NA,NA,NA
laboratory_kabuki_1990,Kabuki Quantum Fighter,HAL Laboratory,1990,2056,66,1990,video game,platormer,NA,NA,NA
bear_queen_1990,Queen of Angels,Greg Bear,1990,2048,58,1990,prose fiction,postcyberpunk,NA,NA,NA
syndication_super_1990,Super Force,broadcast syndication,1990,2019,29,1990,television,science fiction,NA,"2018, 2020","In 2018, the United States sent a manned mission to Mars. Some episodes are set in 2020."
brin_earth_1990,Earth,David Brin,1990,2038,48,1990,prose fiction,science fiction,NA,NA,NA
band_crash_1990,Crash and Burn,Charles Band,1990,2030,40,1990,film,science fiction,NA,NA,NA
barbera_jetsons_1990,Jetsons: The Movie,William Hanna; Joseph Barbera,1990,2100,110,1990,film,science fiction,NA,NA,NA
miller_give_1990,Give Me Liberty,Frank Miller,1990,2004,14,1990,comics,comic,NA,1995-2012,"Martha Washington is born on March 11, 1995."
smethurst_jupiter_1990,Jupiter Moon,William Smethurst,1990,2050,60,1990,prose fiction,science fiction,NA,NA,NA
ferguson_world_1990,The World Next Door,Brad Ferguson,1990,1997,7,1990,prose fiction,novel,NA,NA,"Published one year before Mikhail Gorbachev resigned, it depicts a 1997 in which the failure of his reforms leads to a nuclear war between the US and the USSR."
kershner_robocop_1990,RoboCop 2,Irvin Kershner,1990,2044,54,1990,film,action,Q1033152,NA,NA
mattei_terminator_1990,Terminator II,Bruno Mattei,1990,2020,30,1990,film,science fiction,NA,NA,NA
cbs_teenage_1990,"Teenage Mutant Ninja Turtles (1987 TV series, season 4)",broadcast syndication; CBS,1990,2036,46,1990,television,NA,NA,NA,NA
stanley_hardware_1990,Hardware,Richard Stanley,1990,2000,10,1990,film,horror,NA,NA,"Set on a post-apocalyptic Earth devastated by nuclear war. A scavenger discovers the head of a cyborg in the desert, and it later reanimates and goes on a murderous rampage."
verhoeven_total_1990,Total Recall,Paul Verhoeven,1990,2084,94,1990,film,action,NA,NA,NA
lester_class_1990,Class of 1999,Mark L. Lester,1990,1999,9,1990,film,action,NA,NA,"In 1999, the inner cities have become unpoliceable ""free fire zones"" and military androids are assigned as schoolteachers. The sequel, Class of 1999 II: The Substitute (1994), is also set in 1999."
reiner_spirit_1990,The Spirit of '76,Lucas Reiner,1990,2176,186,1990,film,science fiction,NA,NA,NA
corman_frankenstein_1990,Frankenstein Unbound,Roger Corman,1990,2031,41,1990,film,science fiction,NA,NA,NA
emmerich_moon_1990,Moon 44,Roland Emmerich,1990,2038,48,1990,film,action,NA,NA,NA
kyriazi_omega_1990,Omega Cop,Paul Kyriazi,1990,1999,9,1990,film,action,NA,NA,Society all-but collapses after Earth is devastated by a series of solar flares.
hopkins_predator_1990,Predator 2,Stephen Hopkins,1990,1997,7,1990,film,action,Q105907012,NA,Depicts a turf war between Jamaican and Colombian drug cartels in Los Angeles in 1997.
robinson_pacific_1990,Pacific Edge,Kim Stanley Robinson,1990,2065,75,1990,prose fiction,science fiction,Q7797371,NA,NA
kojima_metal_1990,Metal Gear 2: Solid Snake,Hideo Kojima,1990,1999,9,1990,video game,action-adventure,Q216655,NA,Set four years after the original _Metal Gear_.[100]
industries_smash_1990,Smash TV,WMS Industries,1990,1999,9,1990,video game,action,NA,NA,"In 1999, violent reality TV shows are popular with audiences. The contestants fight each other, often to their deaths.[125][100]"
fujiwara_street_1990,Street Fighter 2010,Tokuro Fujiwara,1990,2010,20,1990,video game,platormer,NA,NA,Aliens and bionic enhancements.
mattel_super_1990,Super Glove Ball,Mattel,1990,2005,15,1990,video game,action,NA,NA,Predicted motion control technology for console games.
meldac_zombie_1990,Zombie Nation,Meldac,1990,1999,9,1990,video game,action,NA,NA,"In 1999, zombies have taken over the entirety of the United States."""
tent_ultra_1990,Ultra Warrior,Kevin Tent,1990,2058,68,1990,film,action,NA,NA,NA
cussler_dragon_1990,Dragon,Clive Cussler,1990,1993,3,1990,prose fiction,adventure,NA,NA,NA
chabrol_dr_1990,Dr. M,Claude Chabrol,1990,1999,9,1990,film,crime,NA,NA,NA
hill_one_1990,One Small Step,Reginald Hill,1990,2010,20,1990,prose fiction,NA,NA,NA,NA
sholder_by_1990,By Dawn's Early Light,Jack Sholder,1990,1991,1,1990,film,disaster,NA,NA,NA
pyun_captain_1990,Captain America,Albert Pyun,1990,1993,3,1990,film,superhero,NA,NA,NA
information_cyber_1990,Cyber Core,Information Global Service,1990,2269,279,1990,video game,science fiction,NA,NA,NA
miyamoto_f-zero_1990,F-Zero,Shigeru Miyamoto,1990,2560,570,1990,video game,racing,NA,NA,NA
roberts_wing_1990,Wing Commander,Chris Roberts,1990,2654,664,1990,video game,space flight simulation,NA,NA,NA
hughes_invitation_1990,Invitation to the Game,Monica Hughes,1990,2154,164,1990,prose fiction,science fiction,NA,NA,NA
studios_fast_1991,"""Fast Forward"" (from The Flash)",Warner Bros. Television Studios,1991,2001,10,1990,television,science fiction,Q1031248,NA,"The Flash (Barry Allen) is accidentally sent ten years forward in time to March 3, 2001."
bender_child's_1991,Child's Play 3,Jack Bender,1991,1998,7,1990,film,horror,NA,NA,NA
"piercy_he,_1991","He, She and It",Marge Piercy,1991,2059,68,1990,prose fiction,science fiction,NA,NA,NA
levi_knight_1991,Knight Rider 2000,Alan J. Levi,1991,2000,9,1990,television,science fiction,NA,NA,"In 2000, Dan Quayle is President of the United States. The United States and the United Kingdom are fighting a war, codenamed Operation Tropical Storm, over Bermuda.[60] Conventional handguns have been banned, with law enforcement carrying non-lethal ""stun"" pistols. Nationwide budget changes have resulted in the adoption of cryonic suspension over standard incarceration for convicted criminals.[61]"
raspail_sire_1991,Sire,Jean Raspail,1991,1999,8,1990,prose fiction,novel,NA,NA,"In 1999, France restores the monarchy and the 18-year-old Philippe Pharamond de Bourbon assumes the throne."
kitakubo_roujin_1991,Roujin Z,Hiroyuki Kitakubo,1991,2020,29,1990,film,science fiction anime and manga,NA,NA,"Set in early 21st century Japan (c. 2020). A group of scientists and hospital administrators, under the direction of the Ministry of Public Welfare, have developed the Z-001: a computerized hospital bed with robotic features.[85][86]"
fukui_964_1991,964 Pinocchio,Shozin Fukui,1991,2064,73,1990,film,horror,NA,NA,NA
larkin_vortex_1991,Vortex,Larry Bond; Patrick Larkin,1991,1993,2,1990,prose fiction,thriller,NA,NA,Depicts a civil war in South Africa after a soft coup d'état by reactionaries attempts to forestall anti-apartheid legislative reforms; correctly predicted the end of South African apartheid and South Africa transitioning to majority rule in 1994.
card_xenocide_1991,Xenocide,Orson Scott Card,1991,5378,3387,1990,prose fiction,science fiction,Q2642928,NA,NA
lynch_matter_1991,A Matter of Time,Paul Lynch,1991,2368,377,1990,prose fiction,science fiction,NA,NA,NA
rao_aditya_1991,Aditya 369,Singeetam Srinivasa Rao,1991,2500,509,1990,film,science fiction,NA,NA,NA
jurgens_armageddon_1991,Armageddon 2001,Archie Goodwin; Dennis O'Neil; Dan Jurgens,1991,2001,10,1990,comics,crossover fiction,NA,NA,"In 2001, Earth is ruled by an oppressive tyrant named Monarch, a former hero who became evil and killed all of his comrades."
markham_neon_1991,Neon City,Monte Markham,1991,2053,62,1990,film,post-apocalyptic,NA,NA,NA
talalay_freddy's_1991,Freddy's Dead: The Final Nightmare,Rachel Talalay,1991,1999,8,1990,film,comedy horror,NA,NA,NA
hewitt_bill_1991,Bill & Ted's Bogus Journey,Peter Hewitt,1991,2691,700,1990,film,science fiction,NA,NA,NA
baxter_raft_1991,Raft,Stephen Baxter,1991,104858,102867,1990,prose fiction,science fiction,Q8043415,NA,NA
ōmori_godzilla_1991,Godzilla vs. King Ghidorah,Kazuki Ōmori,1991,1992,1,1990,film,kaiju,Q28859760,"1944, 1992, 2204",NA
wincer_harley_1991,Harley Davidson and the Marlboro Man,Simon Wincer,1991,1996,5,1990,film,action,NA,NA,"A new designer drug, crystal dream, is in common use."
cameron_terminator_1991,Terminator 2: Judgment Day,James Cameron,1991,1995,4,1990,film,action,NA,"1995, 2029","John Connor was conceived on May 14, 1984, meaning he was born early in 1985. The police computer lists him as ten years old. The film predicts a future AI takeover and nuclear war in 1997. This is averted when the Cyberdyne Systems headquarters is destroyed."
nai-choi_riki-oh_1991,Riki-Oh: The Story of Ricky,Lam Nai-Choi,1991,2001,10,1990,film,action,NA,NA,"Loose Hong Kong adaptation of the Riki-Oh manga. By 2001, all prisons and other correctional facilities have been handed over to the private industry. A nuclear war devastated the planet and the economy, leading to high crime rates."
wenders_until_1991,Until the End of the World,Wim Wenders,1991,1999,8,1990,film,drama,NA,NA,"An Indian nuclear satellite loses control and heads towards Earth, causing mass chaos. A means of recording dreams is invented.[2]"
meyer_star_1991,Star Trek VI: The Undiscovered Country,Nicholas Meyer,1991,2293,302,1990,film,action,Q1092,NA,NA
broadcasting_my_1991,My Life and Times,American Broadcasting Company,1991,2035,44,1990,television,NA,NA,NA,NA
cbs_teenage_1991,"Teenage Mutant Ninja Turtles (1987 TV series, season 5)",CBS,1991,2036,45,1990,television,NA,NA,NA,NA
mulcahy_highlander_1991,Highlander II: The Quickening,Russell Mulcahy,1991,2024,33,1990,film,action,NA,NA,NA
japan_beast_1991,Beast Wrestler,Telenet Japan,1991,2020,29,1990,video game,fighting,NA,NA,Beasts and dragons fight 1-on-1.
mindscape_d/generation_1991,D/Generation,Mindscape,1991,2021,30,1990,video game,action-adventure,NA,NA,"On June 27, 2021, a courier with a personal jet pack is trapped in a genetics lab with a horde of rogue biogenic weapons."""
studios_galactix_1991,Galactix,Mountain King Studios,1991,2019,28,1990,video game,action,NA,NA,"In 2019, amid devastating global climate change triggered by the final depletion of the Amazon rainforest, Earth is threatened with invasion and enslavement by a powerful force of alien cyborgs, known in-game as the ""Xidus""."""
nippon_strike_1991,Strike Gunner S.T.G,Nippon Television,1991,2008,17,1990,video game,action,NA,NA,Aliens invade Earth.
snk_super_1991,Super Baseball 2020,SNK,1991,2020,29,1990,video game,sports,NA,NA,The sport of baseball is played entirely by robots.
konami_teenage_1991,Teenage Mutant Ninja Turtles: Turtles in Time,Konami,1991,2020,29,1990,video game,side-scrolling,NA,NA,"The stage ""Neon Night Riders"" features battles on hoverboards."
sega_time_1991,Time Traveler,Sega,1991,1998,7,1990,video game,interactive film,NA,NA,"By 1998, the world has become a crime-ridden punk dystopia."""
ace_wurm_1991,Wurm: Journey to the Center of the Earth,Asmik Ace Entertainment,1991,1999,8,1990,video game,platormer,NA,NA,A massive earthquake forces everyone to look underground.
jaleco_shatterhand_1991,Shatterhand,Jaleco,1991,2030,39,1990,video game,action,NA,NA,NA
east_two_1991,Two Crude,Data East,1991,2030,39,1990,video game,beat 'em up,NA,NA,NA
soft_future_1991,Future Basketball,Hudson Soft,1991,2031,40,1990,video game,sports,NA,NA,NA
peters_war_1991,The War in 2020,Ralph Peters,1991,2020,29,1990,prose fiction,war,NA,"2005, 2008, 2020",NA
replogle_duke_1991,Duke Nukem,Todd Replogle,1991,1997,6,1990,video game,platormer,NA,NA,NA
